2007-05-24,236.279373
2007-05-25,240.857208
2007-05-29,242.645508
2007-05-30,248.369049
2007-05-31,248.025345
2007-06-01,249.265686
2007-06-04,252.588242
2007-06-05,258.451263
2007-06-06,258.157349
2007-06-07,256.568329
2007-06-08,256.782501
2007-06-11,254.715271
2007-06-12,251.442535
2007-06-13,251.676651
2007-06-14,250.48114
2007-06-15,252.000443
2007-06-18,256.638062
2007-06-19,256.194733
2007-06-20,254.032822
2007-06-21,256.095093
2007-06-22,261.509796
2007-06-25,262.72525
2007-06-26,264.139954
2007-06-27,262.162354
2007-06-28,261.52475
2007-06-29,260.374054
2007-07-02,264.199707
2007-07-03,266.172333
2007-07-05,269.803711
2007-07-06,268.692871
2007-07-09,270.266968
2007-07-10,270.655518
2007-07-11,271.218414
2007-07-12,271.64679
2007-07-13,275.049042
2007-07-16,275.462494
2007-07-17,276.463745
2007-07-18,273.72403
2007-07-19,273.270721
2007-07-20,259.088867
2007-07-23,255.29808
2007-07-24,256.040283
2007-07-25,253.928207
2007-07-26,253.051498
2007-07-27,254.989243
2007-07-30,257.09137
2007-07-31,254.04776
2007-08-01,255.512283
2007-08-02,254.550888
2007-08-03,250.560837
2007-08-06,254.04776
2007-08-07,257.046539
2007-08-08,261.908295
2007-08-09,256.403931
2007-08-10,256.912018
2007-08-13,256.787506
2007-08-14,253.350388
2007-08-15,247.846008
2007-08-16,244.84227
2007-08-17,249.086365
2007-08-20,248.030319
2007-08-21,252.3591
2007-08-22,255.417633
2007-08-23,255.138672
2007-08-24,256.538422
2007-08-27,255.671677
2007-08-28,252.254486
2007-08-29,255.482391
2007-08-30,254.745148
2007-08-31,256.662964
2007-09-04,261.594482
2007-09-05,262.91452
2007-09-06,260.782532
2007-09-07,258.705322
2007-09-10,256.279388
2007-09-11,259.69162
2007-09-12,260.349152
2007-09-13,261.410156
2007-09-14,263.387756
2007-09-17,261.669189
2007-09-18,266.63559
2007-09-19,272.403961
2007-09-20,275.382813
2007-09-21,279.004211
2007-09-24,282.949432
2007-09-25,283.437592
