,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,mean
"c: 1.2; k: 0.7,0.8; xy",0.4,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.75,0.6,0.7777777777777778,0.5,0.875,0.6666666666666666,0.4,0.75,0.6,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,0.5555555555555556,0.7142857142857143,1.0,0.6,0.8,0.5,0.7,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.8333333333333334,0.4,0.6666666666666666,1.0,0.5,0.75,0.875,0.6666666666666666,0.6,0.42857142857142855,0.6,0.5,0.5,0.4,0.8571428571428571,0.4,0.6666666666666666,0.8571428571428571,0.5,1.0,0.4,0.8,0.0,0.8888888888888888,0.0,0.4,0.5,0.5,0.42857142857142855,0.8461538461538461,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.5555555555555556,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6194360500610498
"c: 1.2; k: 0.7,0.8; xz",0.6,0.6666666666666666,0.5,0.7777777777777778,0.7142857142857143,0.5,0.6,0.75,0.8,0.8888888888888888,0.5,0.625,0.5,0.6,0.5,0.4,0.7777777777777778,0.6666666666666666,0.5714285714285714,0.5,0.75,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.4444444444444444,1.0,0.5,0.4,0.9,0.25,0.9,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.8,0.3333333333333333,0.4,0.8333333333333334,0.5,1.0,0.6666666666666666,0.4,0.8571428571428571,0.6,0.5,0.0,0.8,0.5714285714285714,0.8,0.5,0.5714285714285714,0.8333333333333334,0.7142857142857143,0.6,0.6,0.5,0.7777777777777778,0.0,0.6,0.5,0.5,0.7142857142857143,0.8461538461538461,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.5,0.7777777777777778,0.4,0.75,0.8571428571428571,0.5,0.6218021214896214
"c: 1.2; k: 0.7,0.8; yz",0.6,1.0,0.25,0.6666666666666666,0.8571428571428571,1.0,0.6,0.5,0.4,0.6666666666666666,0.75,0.875,0.6666666666666666,0.6,0.5,0.8,0.4444444444444444,0.3333333333333333,1.0,0.6666666666666666,0.75,0.75,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.5,0.6666666666666666,0.7142857142857143,1.0,0.8,0.6,0.5,0.8,0.5,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6,0.6666666666666666,0.8,0.5,0.5,0.875,0.6666666666666666,0.6,0.7142857142857143,0.6,0.75,0.75,0.8,0.7142857142857143,0.6,0.6666666666666666,0.8571428571428571,0.5,1.0,0.6,0.6,0.25,1.0,0.5,0.6,0.75,0.5,0.5714285714285714,1.0,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.5555555555555556,0.8,0.75,0.5714285714285714,0.6666666666666666,0.6725000000000001
"c: 1.2; k: 0.7,0.8; xyz",0.4,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.75,0.6,0.7777777777777778,0.5,0.875,0.6666666666666666,0.4,0.75,0.6,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.75,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,0.5555555555555556,0.7142857142857143,1.0,0.6,0.7,0.5,0.7,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.8333333333333334,0.4,0.6666666666666666,0.8,0.5,0.75,0.875,0.6666666666666666,0.6,0.42857142857142855,0.6,0.5,0.5,0.6,0.8571428571428571,0.4,0.6666666666666666,0.8571428571428571,0.5,1.0,0.4,0.8,0.0,0.8888888888888888,0.0,0.4,0.5,0.5,0.42857142857142855,0.8461538461538461,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.5555555555555556,0.6,0.5,0.42857142857142855,0.6666666666666666,0.6181860500610499
"c: 1.2; k: 0.8,0.9; x",0.6,0.6666666666666666,0.0,0.7777777777777778,0.7142857142857143,0.5,0.6,0.75,0.8,0.8888888888888888,0.5,0.625,0.5,0.6,0.75,0.4,0.7777777777777778,0.6666666666666666,0.7142857142857143,0.5,0.75,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.5555555555555556,1.0,0.5,0.4,0.9,0.5,0.8,0.8333333333333334,0.7142857142857143,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.8,0.6666666666666666,0.8,0.8333333333333334,0.75,1.0,0.6666666666666666,0.4,0.8571428571428571,0.6,0.5,0.5,0.4,0.42857142857142855,0.8,0.5,0.5714285714285714,0.8333333333333334,1.0,0.6,0.6,0.5,0.7777777777777778,0.0,0.6,0.5,0.5,0.7142857142857143,0.8461538461538461,0.6,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.75,0.7777777777777778,0.4,0.75,0.8571428571428571,0.5,0.6450957722832722
"c: 1.2; k: 0.8,0.9; y",0.6,1.0,0.25,0.6666666666666666,0.8571428571428571,1.0,0.6,0.5,0.4,0.7777777777777778,0.75,0.875,0.6666666666666666,0.6,0.5,0.8,0.4444444444444444,0.3333333333333333,0.8571428571428571,0.6666666666666666,0.625,0.75,0.8571428571428571,0.7857142857142857,0.8333333333333334,0.6666666666666666,0.5,0.7777777777777778,0.7142857142857143,1.0,0.8,0.7,0.5,0.9,0.5,0.42857142857142855,0.6666666666666666,0.5714285714285714,0.8333333333333334,0.6,0.6666666666666666,0.8,0.5,0.5,0.75,0.6666666666666666,0.6,0.7142857142857143,0.6,0.75,0.75,0.8,0.5714285714285714,0.6,0.6666666666666666,0.8571428571428571,0.5,1.0,0.6,0.6,0.25,0.8888888888888888,0.5,0.8,0.75,0.75,0.5714285714285714,0.9230769230769231,0.8,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.6666666666666666,0.8,0.75,0.7142857142857143,0.6666666666666666,0.6780067155067154
"c: 1.2; k: 0.8,0.9; z",0.8,0.6666666666666666,0.5,0.7777777777777778,0.5714285714285714,0.25,0.8,0.5,0.6,0.8888888888888888,1.0,0.625,1.0,0.8,0.25,0.6,0.7777777777777778,0.6666666666666666,1.0,0.6666666666666666,0.625,0.25,0.8571428571428571,0.8214285714285714,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.6,0.8,0.25,0.9,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8333333333333334,0.8,0.3333333333333333,0.4,1.0,0.25,1.0,0.3333333333333333,0.0,0.7142857142857143,0.8,0.5,0.75,0.8,0.7142857142857143,0.8,0.6666666666666666,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8,0.6,0.75,0.8888888888888888,0.5,0.6,1.0,1.0,1.0,0.9230769230769231,0.6,0.6666666666666666,0.8333333333333334,0.3333333333333333,1.0,0.8571428571428571,0.25,0.7777777777777778,0.8,0.5,0.7142857142857143,0.6666666666666666,0.6941178266178263
"c: 1.2; k: 0.8,0.9; xy",0.4,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.75,0.6,0.7777777777777778,0.5,0.875,0.6666666666666666,0.4,0.75,0.6,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.875,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.7142857142857143,1.0,0.6,0.8,0.5,0.7,0.5,0.5714285714285714,0.8333333333333334,0.2857142857142857,0.6666666666666666,0.4,0.6666666666666666,1.0,0.5,0.75,0.875,0.6666666666666666,0.6,0.42857142857142855,0.6,0.5,0.5,0.4,0.7142857142857143,0.4,0.6666666666666666,0.8571428571428571,0.5,1.0,0.4,0.8,0.0,0.8888888888888888,0.0,0.4,0.5,0.5,0.42857142857142855,0.8461538461538461,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.4444444444444444,0.6,0.5,0.2857142857142857,0.6666666666666666,0.6163358516483515
"c: 1.2; k: 0.8,0.9; xz",0.6,0.6666666666666666,0.5,0.7777777777777778,0.7142857142857143,0.5,0.6,0.75,0.8,0.8888888888888888,0.5,0.625,0.5,0.6,0.5,0.4,0.7777777777777778,0.6666666666666666,0.5714285714285714,0.5,0.75,0.5,0.8571428571428571,0.8571428571428571,0.3333333333333333,0.5,0.8333333333333334,0.4444444444444444,1.0,0.5,0.4,0.9,0.25,0.9,0.8333333333333334,0.7142857142857143,0.6666666666666666,0.7142857142857143,0.6666666666666666,0.8,0.3333333333333333,0.4,0.8333333333333334,0.5,1.0,0.6666666666666666,0.4,0.8571428571428571,0.6,0.5,0.0,0.8,0.5714285714285714,0.8,0.5,0.5714285714285714,0.8333333333333334,0.7142857142857143,0.6,0.6,0.5,0.7777777777777778,0.0,0.6,0.5,0.5,0.7142857142857143,0.8461538461538461,0.2,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.5,0.7777777777777778,0.4,0.75,0.8571428571428571,0.5,0.6218021214896214
"c: 1.2; k: 0.8,0.9; yz",0.6,1.0,0.25,0.6666666666666666,0.8571428571428571,1.0,0.6,0.5,0.4,0.6666666666666666,0.75,0.875,0.6666666666666666,0.6,0.5,0.8,0.4444444444444444,0.3333333333333333,1.0,0.6666666666666666,0.75,0.75,0.7142857142857143,0.8571428571428571,0.8333333333333334,0.6666666666666666,0.5,0.7777777777777778,0.7142857142857143,1.0,0.8,0.6,0.5,0.8,0.5,0.5714285714285714,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.6,0.6666666666666666,0.8,0.5,0.5,0.875,0.6666666666666666,0.6,0.7142857142857143,0.6,0.75,0.75,0.8,0.7142857142857143,0.6,0.6666666666666666,0.8571428571428571,0.5,1.0,0.6,0.6,0.25,1.0,0.5,0.6,0.75,0.5,0.5714285714285714,1.0,1.0,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.5,0.5555555555555556,0.8,0.75,0.5714285714285714,0.6666666666666666,0.673888888888889
"c: 1.2; k: 0.8,0.9; xyz",0.4,1.0,0.0,0.5555555555555556,0.8571428571428571,0.5,0.6,0.75,0.6,0.7777777777777778,0.5,0.875,0.6666666666666666,0.4,0.75,0.6,0.6666666666666666,0.3333333333333333,0.7142857142857143,0.6666666666666666,0.875,0.75,0.5714285714285714,0.7857142857142857,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.7142857142857143,1.0,0.6,0.8,0.5,0.7,0.5,0.5714285714285714,0.8333333333333334,0.42857142857142855,0.6666666666666666,0.4,0.6666666666666666,0.8,0.5,0.75,0.875,0.6666666666666666,0.6,0.42857142857142855,0.6,0.5,0.5,0.6,0.7142857142857143,0.4,0.6666666666666666,0.8571428571428571,0.5,1.0,0.4,0.8,0.0,0.7777777777777778,0.0,0.4,0.5,0.5,0.42857142857142855,0.8461538461538461,1.0,0.3333333333333333,0.5,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.75,0.4444444444444444,0.6,0.5,0.2857142857142857,0.6666666666666666,0.616732677045177
sequence,pocgz,cgwpdz,zpwg,pzwzocndg,wptgzoc,pwzg,powcz,copz,wopnz,opwqxgcnd,pocz,cgpohqnd,pwocgz,ocwgz,wpgz,pwozg,pocqndwgz,pocgwh,pwgoczt,ocpwgz,copwgxqz,pwtz,pocwgqz,wpozcgzqxhzndz,cwpzoz,pwzozc,pocgwz,powctgdnh,powgcqn,pwzt,pwozg,copdngqhwz,pgzh,wgptocnqxh,powcgz,pzcwgtz,pcgwoz,poqncgz,pwtgcz,pocwz,pgz,cwopg,powcgz,wpgz,pocwdqnz,pwz,cptgo,poczwgz,powcz,pwgz,gpwz,cgwpx,cwopgtz,poczw,ocpwgz,pwgtzoc,pocgwz,tgcwpzo,pocgz,pgcow,opwg,wpgcoxqdz,re,ptwgz,pocz,pocz,poczwgz,tgpcowqhmxdni,gwpzt,pzg,pwogzh,pwz,gwpocnz,wtpcodz,wpgz,pocndwtzg,pwocz,pwgz,poctzwg,pwzocz,
error,0.6659999999999999,0.723,0.605,0.8059999999999999,0.7559999999999999,0.605,0.6659999999999999,0.605,0.6659999999999999,0.8059999999999999,0.605,0.785,0.723,0.6659999999999999,0.605,0.6659999999999999,0.8059999999999999,0.723,0.7559999999999999,0.723,0.785,0.605,0.7559999999999999,0.8690000000000001,0.723,0.723,0.723,0.8059999999999999,0.7559999999999999,0.605,0.6659999999999999,0.8240000000000001,0.605,0.8240000000000001,0.723,0.7559999999999999,0.723,0.7559999999999999,0.723,0.6659999999999999,0.44,0.6659999999999999,0.723,0.605,0.785,0.44,0.6659999999999999,0.7559999999999999,0.6659999999999999,0.605,0.605,0.6659999999999999,0.7559999999999999,0.6659999999999999,0.723,0.7559999999999999,0.723,0.7559999999999999,0.6659999999999999,0.6659999999999999,0.605,0.8059999999999999,0.25,0.6659999999999999,0.605,0.605,0.7559999999999999,0.862,0.6659999999999999,0.44,0.723,0.44,0.7559999999999999,0.7559999999999999,0.605,0.8059999999999999,0.6659999999999999,0.605,0.7559999999999999,0.723,
ID,a1,a3,a5,a11,a13,a16,a19,a22,a26,a29,a31,a35,a37,a39,a40,a43,a45,a47,a51,a55,a56,a59,a60,a61,a69,a73,a76,a77,a80,a85,a87,a89,a93,a99,a100,a102,a106,a108,a109,a114,a116,a118,a120,a128,a131,a137,a142,a149,a152,a153,a156,a158,a161,a164,a172,a174,a177,a178,a180,a185,a187,a191,a195,a198,a201,a205,a209,a212,a215,a218,a220,a222,a223,a226,a229,a231,a233,a235,a239,a240,
