,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,mean
"c: 1.2; k: 0.5,0.6; x",0.6666666666666666,0.4444444444444444,0.5384615384615384,0.8888888888888888,0.6666666666666666,0.9,0.7,0.8461538461538461,1.0,0.8333333333333334,0.7857142857142857,0.7333333333333333,0.875,0.7333333333333333,0.7058823529411765,0.75,0.75,0.75,0.8,0.75,0.7692307692307693,0.5555555555555556,0.5714285714285714,0.8,0.8181818181818182,0.5,0.6666666666666666,0.8,0.8571428571428571,0.7,1.0,0.8888888888888888,0.75,0.875,1.0,1.0,0.625,1.0,1.0,0.9,0.8571428571428571,0.875,0.8,0.7692307692307693,1.0,0.5714285714285714,0.875,0.75,0.75,0.8,0.7777777777777778,0.9090909090909091,0.8571428571428571,0.9090909090909091,0.75,0.7899250630534053
"c: 1.2; k: 0.5,0.6; y",0.8333333333333334,0.5555555555555556,0.6923076923076923,0.8888888888888888,0.8333333333333334,0.6,0.6,0.7692307692307693,0.6666666666666666,0.6666666666666666,0.8571428571428571,0.8,0.625,0.8,0.7647058823529411,0.75,0.875,0.8333333333333334,0.8,0.875,0.7692307692307693,0.6666666666666666,0.7142857142857143,0.6,0.9090909090909091,0.5,0.8333333333333334,0.8,0.7142857142857143,0.8,1.0,0.6666666666666666,0.75,0.75,0.8333333333333334,0.5714285714285714,0.875,0.7272727272727273,0.8888888888888888,0.7,1.0,0.625,0.8,0.6923076923076923,0.75,0.5714285714285714,0.75,1.0,0.8333333333333334,0.8,0.7777777777777778,0.8181818181818182,0.8571428571428571,0.7272727272727273,0.75,0.7619653281952747
"c: 1.2; k: 0.5,0.6; z",0.8333333333333334,0.5555555555555556,0.6923076923076923,0.8888888888888888,1.0,0.5,0.7,0.6923076923076923,0.6666666666666666,0.5,0.7857142857142857,0.6666666666666666,0.75,0.7333333333333333,0.6470588235294118,0.5,0.75,0.75,0.2,0.5,0.6923076923076923,0.5555555555555556,0.8571428571428571,0.8,0.8181818181818182,0.75,0.8333333333333334,0.9,0.2857142857142857,0.7,0.5,0.6666666666666666,0.75,0.5,0.5,0.7142857142857143,0.75,0.9090909090909091,1.0,0.8,0.7142857142857143,0.625,0.8,0.6153846153846154,0.375,0.5714285714285714,0.75,0.5,0.8333333333333334,0.8,0.4444444444444444,0.8181818181818182,0.8571428571428571,0.6363636363636364,0.75,0.6851759411117699
"c: 1.2; k: 0.5,0.6; xy",0.6666666666666666,0.5555555555555556,0.6153846153846154,0.7777777777777778,0.5,0.6,0.7,0.7692307692307693,0.8333333333333334,0.6666666666666666,0.7857142857142857,0.7333333333333333,0.875,0.8,0.7058823529411765,0.875,0.875,0.75,0.8,0.5,0.7692307692307693,0.5555555555555556,0.7142857142857143,0.8,0.7272727272727273,0.625,0.6666666666666666,0.7,0.7142857142857143,0.7,0.75,0.5555555555555556,0.75,0.875,0.8333333333333334,0.7142857142857143,0.875,1.0,0.8888888888888888,0.7,0.8571428571428571,0.625,0.6,0.6153846153846154,0.875,0.5714285714285714,0.625,0.75,0.6666666666666666,0.7,0.6666666666666666,0.7272727272727273,0.8571428571428571,0.5454545454545454,0.75,0.722383009147715
"c: 1.2; k: 0.5,0.6; xz",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.6666666666666666,0.8,0.7,0.7692307692307693,1.0,0.8333333333333334,0.7857142857142857,0.6666666666666666,0.875,0.7333333333333333,0.7058823529411765,0.5,0.875,0.75,0.8,0.75,0.7692307692307693,0.5555555555555556,0.7142857142857143,0.8,0.9090909090909091,0.625,0.8333333333333334,0.8,0.8571428571428571,0.6,0.5,0.8888888888888888,0.75,0.75,1.0,0.8571428571428571,0.625,1.0,1.0,0.8,0.8571428571428571,0.875,0.8,0.7692307692307693,0.625,0.8571428571428571,0.875,0.75,0.75,0.8,0.7777777777777778,0.7272727272727273,1.0,0.8181818181818182,0.75,0.7756236069337673
"c: 1.2; k: 0.5,0.6; yz",0.8333333333333334,0.5555555555555556,0.6923076923076923,0.8888888888888888,0.6666666666666666,0.6,0.7,0.7692307692307693,0.6666666666666666,0.8333333333333334,0.8571428571428571,0.7333333333333333,0.875,0.8,0.7058823529411765,0.75,0.75,0.75,0.8,0.625,0.7692307692307693,0.6666666666666666,0.7142857142857143,0.7,0.9090909090909091,0.625,0.8333333333333334,0.8,0.7142857142857143,0.7,1.0,0.5555555555555556,0.75,0.75,0.8333333333333334,0.5714285714285714,0.875,0.9090909090909091,0.8888888888888888,0.7,1.0,0.75,0.8,0.6153846153846154,0.625,0.5714285714285714,0.75,1.0,0.75,0.8,0.7777777777777778,0.7272727272727273,0.8571428571428571,0.7272727272727273,0.625,0.7544329289249075
"c: 1.2; k: 0.5,0.6; xyz",0.6666666666666666,0.5555555555555556,0.6153846153846154,0.7777777777777778,0.5,0.6,0.7,0.6923076923076923,0.8333333333333334,0.6666666666666666,0.7857142857142857,0.6,0.875,0.7333333333333333,0.7647058823529411,0.875,0.75,0.75,0.8,0.625,0.7692307692307693,0.5555555555555556,0.8571428571428571,0.8,0.7272727272727273,0.625,0.8333333333333334,0.8,0.7142857142857143,0.7,0.75,0.6666666666666666,0.75,0.875,0.8333333333333334,0.5714285714285714,0.75,1.0,0.8888888888888888,0.7,0.8571428571428571,0.75,0.6,0.6153846153846154,0.875,0.5714285714285714,0.625,0.75,0.6666666666666666,0.8,0.6666666666666666,0.7272727272727273,0.8571428571428571,0.5454545454545454,0.75,0.7271044315161961
"c: 1.2; k: 0.6,0.7; x",0.6666666666666666,0.4444444444444444,0.5384615384615384,0.8888888888888888,0.6666666666666666,0.9,0.7,0.8461538461538461,1.0,0.8333333333333334,0.7857142857142857,0.7333333333333333,0.875,0.7333333333333333,0.7058823529411765,0.75,0.75,0.75,0.8,0.75,0.7692307692307693,0.5555555555555556,0.5714285714285714,0.8,0.8181818181818182,0.5,0.6666666666666666,0.8,0.8571428571428571,0.7,1.0,0.8888888888888888,0.75,0.875,1.0,1.0,0.625,1.0,1.0,0.9,0.8571428571428571,0.875,0.8,0.7692307692307693,1.0,0.5714285714285714,0.875,0.75,0.75,0.8,0.7777777777777778,0.9090909090909091,0.8571428571428571,0.9090909090909091,0.75,0.7899250630534053
"c: 1.2; k: 0.6,0.7; y",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.8333333333333334,0.9,0.7,0.9230769230769231,1.0,0.8333333333333334,0.8571428571428571,0.8666666666666667,0.75,0.9333333333333333,0.7647058823529411,0.875,0.625,1.0,0.8,0.875,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.6,0.9090909090909091,0.625,0.8333333333333334,0.9,1.0,0.9,1.0,0.8888888888888888,0.875,0.875,1.0,0.8571428571428571,0.875,0.8181818181818182,1.0,0.9,1.0,0.75,1.0,0.7692307692307693,1.0,0.5714285714285714,0.875,1.0,0.9166666666666666,0.9,0.8888888888888888,0.8181818181818182,1.0,0.8181818181818182,0.625,0.842453930502059
"c: 1.2; k: 0.6,0.7; z",0.8333333333333334,0.5555555555555556,0.6923076923076923,0.7777777777777778,1.0,0.5,0.7,0.6923076923076923,0.6666666666666666,0.5,0.7857142857142857,0.6666666666666666,0.75,0.7333333333333333,0.6470588235294118,0.5,0.75,0.75,0.4,0.5,0.6923076923076923,0.5555555555555556,0.8571428571428571,0.8,0.8181818181818182,0.75,0.8333333333333334,0.9,0.2857142857142857,0.7,0.5,0.6666666666666666,0.75,0.5,0.5,0.7142857142857143,0.75,0.8181818181818182,1.0,0.8,0.7142857142857143,0.625,0.8,0.6153846153846154,0.5,0.5714285714285714,0.75,0.5,0.8333333333333334,0.8,0.4444444444444444,0.8181818181818182,0.8571428571428571,0.6363636363636364,0.75,0.6874119374386753
"c: 1.2; k: 0.6,0.7; xy",0.6666666666666666,0.4444444444444444,0.5384615384615384,1.0,0.5,0.7,0.8,0.8461538461538461,1.0,0.8333333333333334,0.8571428571428571,0.8,0.875,0.8666666666666667,0.7647058823529411,0.75,1.0,0.8333333333333334,0.8,0.625,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.8,0.8181818181818182,0.625,0.6666666666666666,0.9,0.8571428571428571,0.7,0.75,0.7777777777777778,0.75,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.9,0.8571428571428571,0.625,0.8,0.7692307692307693,0.875,0.5714285714285714,0.875,0.75,0.8333333333333334,0.7,0.6666666666666666,0.8181818181818182,1.0,0.7272727272727273,0.75,0.7908760639241922
"c: 1.2; k: 0.6,0.7; xz",0.8333333333333334,0.3333333333333333,0.6153846153846154,0.8888888888888888,0.6666666666666666,0.8,0.7,0.6923076923076923,1.0,0.8333333333333334,0.7857142857142857,0.6666666666666666,0.875,0.7333333333333333,0.6470588235294118,0.5,0.75,0.75,0.8,0.75,0.6923076923076923,0.5555555555555556,0.5714285714285714,0.8,0.8181818181818182,0.75,0.8333333333333334,0.8,0.8571428571428571,0.6,0.5,0.8888888888888888,0.75,0.75,0.8333333333333334,0.8571428571428571,0.625,1.0,1.0,0.8,1.0,0.75,0.8,0.7692307692307693,0.625,0.8571428571428571,0.875,1.0,0.75,0.8,0.7777777777777778,0.7272727272727273,1.0,0.8181818181818182,0.75,0.7673262150802257
"c: 1.2; k: 0.6,0.7; yz",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.8333333333333334,0.9,0.8,0.9230769230769231,1.0,0.8333333333333334,0.9285714285714286,0.9333333333333333,0.875,0.8666666666666667,0.8235294117647058,0.875,0.75,1.0,0.8,0.875,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.7,1.0,0.5,0.6666666666666666,0.9,1.0,0.8,1.0,0.8888888888888888,0.875,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.9,1.0,0.875,1.0,0.7692307692307693,0.875,0.5714285714285714,0.875,1.0,0.9166666666666666,0.7,0.8888888888888888,0.8181818181818182,1.0,0.8181818181818182,0.625,0.8472050706275306
"c: 1.2; k: 0.6,0.7; xyz",0.6666666666666666,0.5555555555555556,0.5384615384615384,1.0,0.5,0.8,0.8,0.8461538461538461,1.0,0.8333333333333334,0.8571428571428571,0.8,0.875,0.8666666666666667,0.7647058823529411,0.75,0.875,0.8333333333333334,0.8,0.625,0.8461538461538461,0.5555555555555556,0.7142857142857143,0.8,0.8181818181818182,0.625,0.6666666666666666,0.9,0.8571428571428571,0.7,0.75,0.7777777777777778,0.75,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.9,0.8571428571428571,0.625,0.8,0.7692307692307693,0.875,0.5714285714285714,0.875,0.75,0.8333333333333334,0.7,0.6666666666666666,0.8181818181818182,0.8571428571428571,0.7272727272727273,0.75,0.7878241158722442
"c: 1.2; k: 0.7,0.8; x",0.6666666666666666,0.4444444444444444,0.5384615384615384,0.8888888888888888,0.6666666666666666,0.8,0.7,0.8461538461538461,1.0,0.8333333333333334,0.7857142857142857,0.7333333333333333,0.875,0.7333333333333333,0.7058823529411765,0.75,0.625,0.75,0.8,0.75,0.7692307692307693,0.6666666666666666,0.5714285714285714,0.6,0.8181818181818182,0.625,0.6666666666666666,0.8,0.8571428571428571,0.7,1.0,0.8888888888888888,0.625,0.875,0.8333333333333334,1.0,0.625,1.0,1.0,0.9,0.8571428571428571,0.75,0.8,0.7692307692307693,0.875,0.5714285714285714,0.875,0.75,0.75,0.7,0.7777777777777778,0.9090909090909091,0.8571428571428571,0.9090909090909091,0.75,0.7748240529523952
"c: 1.2; k: 0.7,0.8; y",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.8333333333333334,0.9,0.7,0.9230769230769231,1.0,0.8333333333333334,0.8571428571428571,0.8666666666666667,0.75,0.9333333333333333,0.7647058823529411,0.875,0.625,1.0,0.8,0.875,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.6,0.9090909090909091,0.625,0.8333333333333334,0.9,1.0,0.9,1.0,0.8888888888888888,0.875,0.875,1.0,0.8571428571428571,0.875,0.8181818181818182,1.0,0.9,1.0,0.75,1.0,0.7692307692307693,1.0,0.5714285714285714,0.875,1.0,0.9166666666666666,0.9,0.8888888888888888,0.8181818181818182,1.0,0.8181818181818182,0.625,0.842453930502059
"c: 1.2; k: 0.7,0.8; z",0.8333333333333334,0.5555555555555556,0.6923076923076923,0.6666666666666666,1.0,0.5,0.7,0.6923076923076923,0.6666666666666666,0.5,0.7857142857142857,0.6666666666666666,0.625,0.7333333333333333,0.6470588235294118,0.5,0.75,0.75,0.6,0.5,0.6923076923076923,0.5555555555555556,0.8571428571428571,0.8,0.8181818181818182,0.75,0.8333333333333334,0.9,0.2857142857142857,0.7,0.5,0.6666666666666666,0.75,0.5,0.5,0.7142857142857143,0.75,0.9090909090909091,1.0,0.8,0.5714285714285714,0.625,0.8,0.6153846153846154,0.5,0.5714285714285714,0.75,0.5,0.8333333333333334,0.8,0.4444444444444444,0.8181818181818182,0.8571428571428571,0.6363636363636364,0.75,0.6858108617466907
"c: 1.2; k: 0.7,0.8; xy",0.6666666666666666,0.3333333333333333,0.5384615384615384,1.0,0.5,0.8,0.8,0.9230769230769231,1.0,0.8333333333333334,0.8571428571428571,0.8666666666666667,1.0,0.8666666666666667,0.7647058823529411,1.0,0.75,0.9166666666666666,0.8,0.75,0.8461538461538461,0.5555555555555556,0.7142857142857143,0.9,1.0,0.5,0.6666666666666666,0.9,1.0,0.7,1.0,0.7777777777777778,0.875,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.9,0.8571428571428571,0.875,0.8,0.7692307692307693,0.875,0.5714285714285714,0.875,1.0,0.8333333333333334,0.7,0.8888888888888888,0.9090909090909091,1.0,0.7272727272727273,0.75,0.8243762001516012
"c: 1.2; k: 0.7,0.8; xz",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.7777777777777778,0.6666666666666666,0.8,0.7,0.6923076923076923,0.8333333333333334,0.8333333333333334,0.7857142857142857,0.6666666666666666,0.875,0.7333333333333333,0.7647058823529411,0.5,0.75,0.75,0.8,0.75,0.6923076923076923,0.5555555555555556,0.5714285714285714,0.8,0.8181818181818182,0.75,0.8333333333333334,0.7,0.8571428571428571,0.6,0.25,0.8888888888888888,0.75,0.75,0.8333333333333334,0.8571428571428571,0.625,1.0,1.0,0.8,0.8571428571428571,0.75,0.8,0.7692307692307693,0.625,0.8571428571428571,0.875,0.75,0.75,0.8,0.6666666666666666,0.7272727272727273,1.0,0.8181818181818182,0.75,0.7509082539563823
"c: 1.2; k: 0.7,0.8; yz",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.8333333333333334,0.9,0.8,0.9230769230769231,1.0,0.8333333333333334,0.9285714285714286,0.9333333333333333,0.875,0.9333333333333333,0.8235294117647058,0.875,0.75,1.0,0.8,0.875,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.7,1.0,0.5,0.6666666666666666,0.9,1.0,0.8,1.0,0.8888888888888888,0.875,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.9,1.0,0.875,1.0,0.7692307692307693,0.875,0.5714285714285714,0.875,1.0,0.9166666666666666,0.7,0.8888888888888888,0.8181818181818182,1.0,0.8181818181818182,0.625,0.8484171918396518
"c: 1.2; k: 0.7,0.8; xyz",0.6666666666666666,0.3333333333333333,0.5384615384615384,1.0,0.5,0.8,0.8,0.9230769230769231,1.0,0.8333333333333334,0.8571428571428571,0.8666666666666667,0.875,0.8666666666666667,0.7647058823529411,1.0,0.75,0.9166666666666666,0.8,0.75,0.8461538461538461,0.5555555555555556,0.7142857142857143,0.9,1.0,0.5,0.6666666666666666,0.9,1.0,0.7,1.0,0.7777777777777778,0.875,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.9,0.8571428571428571,0.875,0.8,0.7692307692307693,0.875,0.5714285714285714,0.875,1.0,0.8333333333333334,0.7,0.8888888888888888,0.9090909090909091,1.0,0.7272727272727273,0.75,0.8221034728788739
"c: 1.2; k: 0.8,0.9; x",0.6666666666666666,0.4444444444444444,0.5384615384615384,0.7777777777777778,0.6666666666666666,0.8,0.7,0.8461538461538461,0.8333333333333334,0.8333333333333334,0.8571428571428571,0.6666666666666666,0.875,0.8,0.7058823529411765,0.75,0.625,0.6666666666666666,0.8,0.75,0.6923076923076923,0.6666666666666666,0.42857142857142855,0.6,0.8181818181818182,0.625,0.6666666666666666,0.8,0.8571428571428571,0.7,0.75,0.8888888888888888,0.625,0.875,0.8333333333333334,0.8571428571428571,0.625,0.9090909090909091,1.0,0.9,0.8571428571428571,0.75,0.8,0.7692307692307693,0.875,0.5714285714285714,0.875,0.75,0.6666666666666666,0.7,0.6666666666666666,0.8181818181818182,0.8571428571428571,0.9090909090909091,0.75,0.7515770978872583
"c: 1.2; k: 0.8,0.9; y",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.8333333333333334,0.9,0.7,0.9230769230769231,1.0,0.8333333333333334,0.8571428571428571,0.8666666666666667,0.75,0.9333333333333333,0.7647058823529411,0.875,0.625,1.0,0.8,0.875,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.5,0.9090909090909091,0.625,0.8333333333333334,0.9,1.0,0.9,1.0,0.8888888888888888,0.875,0.875,1.0,0.8571428571428571,0.875,0.8181818181818182,1.0,0.9,1.0,0.75,1.0,0.7692307692307693,0.875,0.5714285714285714,0.875,1.0,0.9166666666666666,0.9,0.8888888888888888,0.8181818181818182,1.0,0.9090909090909091,0.625,0.8400159139731331
"c: 1.2; k: 0.8,0.9; z",0.8333333333333334,0.5555555555555556,0.6923076923076923,0.6666666666666666,1.0,0.5,0.7,0.6923076923076923,0.6666666666666666,0.5,0.7857142857142857,0.6666666666666666,0.625,0.7333333333333333,0.6470588235294118,0.5,0.75,0.75,0.6,0.5,0.6923076923076923,0.5555555555555556,0.8571428571428571,0.8,0.8181818181818182,0.75,0.8333333333333334,0.9,0.2857142857142857,0.7,0.5,0.6666666666666666,0.75,0.5,0.5,0.7142857142857143,0.75,0.9090909090909091,1.0,0.8,0.5714285714285714,0.625,0.8,0.6153846153846154,0.5,0.5714285714285714,0.75,0.5,0.8333333333333334,0.8,0.4444444444444444,0.8181818181818182,0.8571428571428571,0.6363636363636364,0.75,0.6858108617466907
"c: 1.2; k: 0.8,0.9; xy",0.6666666666666666,0.3333333333333333,0.5384615384615384,1.0,0.5,0.8,0.8,0.9230769230769231,1.0,0.8333333333333334,0.8571428571428571,0.8666666666666667,1.0,0.8666666666666667,0.8235294117647058,0.875,0.75,0.9166666666666666,0.8,0.75,0.8461538461538461,0.5555555555555556,0.7142857142857143,0.9,1.0,0.5,0.6666666666666666,0.9,1.0,0.7,1.0,0.7777777777777778,0.875,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.8,1.0,0.875,0.8,0.6923076923076923,0.875,0.5714285714285714,0.875,1.0,0.8333333333333334,0.7,0.8888888888888888,0.9090909090909091,1.0,0.8181818181818182,0.75,0.8242065035380544
"c: 1.2; k: 0.8,0.9; xz",0.8333333333333334,0.4444444444444444,0.6923076923076923,0.7777777777777778,0.6666666666666666,0.7,0.7,0.7692307692307693,0.8333333333333334,0.8333333333333334,0.7857142857142857,0.6666666666666666,0.875,0.7333333333333333,0.7647058823529411,0.5,0.75,0.75,0.8,0.75,0.6923076923076923,0.5555555555555556,0.5714285714285714,0.8,0.8181818181818182,0.75,0.8333333333333334,0.7,0.8571428571428571,0.6,0.25,0.7777777777777778,0.75,0.75,0.8333333333333334,1.0,0.625,1.0,1.0,0.8,0.8571428571428571,0.75,0.8,0.7692307692307693,0.625,0.8571428571428571,0.875,0.75,0.6666666666666666,0.8,0.6666666666666666,0.7272727272727273,1.0,0.8181818181818182,0.625,0.7486765967247251
"c: 1.2; k: 0.8,0.9; yz",0.8333333333333334,0.4444444444444444,0.6153846153846154,0.8888888888888888,0.8333333333333334,0.9,0.8,0.9230769230769231,1.0,0.8333333333333334,0.9285714285714286,0.9333333333333333,0.875,0.9333333333333333,0.8235294117647058,0.875,0.75,1.0,0.8,0.875,0.8461538461538461,0.6666666666666666,0.7142857142857143,0.7,1.0,0.5,0.6666666666666666,0.9,1.0,0.8,1.0,0.8888888888888888,0.875,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.9,1.0,0.875,1.0,0.7692307692307693,0.875,0.5714285714285714,0.875,1.0,0.9166666666666666,0.7,0.8888888888888888,0.8181818181818182,1.0,0.8181818181818182,0.625,0.8484171918396518
"c: 1.2; k: 0.8,0.9; xyz",0.6666666666666666,0.3333333333333333,0.5384615384615384,1.0,0.5,0.8,0.8,0.9230769230769231,1.0,0.8333333333333334,0.8571428571428571,0.8666666666666667,1.0,0.8666666666666667,0.8235294117647058,0.875,0.75,0.9166666666666666,0.8,0.75,0.8461538461538461,0.5555555555555556,0.7142857142857143,0.9,1.0,0.5,0.6666666666666666,0.9,1.0,0.7,1.0,0.7777777777777778,0.875,0.875,1.0,0.8571428571428571,0.875,1.0,1.0,0.8,1.0,0.875,0.8,0.6923076923076923,0.875,0.5714285714285714,0.875,1.0,0.8333333333333334,0.7,0.8888888888888888,0.9090909090909091,1.0,0.8181818181818182,0.75,0.8242065035380544
sequence,pocgkr,kfsfkspwg,pfkswkfsococg,wptgkfsoc,powcer,wopofkkskf,pocrfksfks,pwocgfkfsrere,wpgsfk,pwofsg,pwgockfsfksret,ocpwgfkskfsrere,pwterfkf,pocwggpfkfksrer,wpofcgkrpwgfksocr,cwpfksor,pwfksorc,pocgwkfkfser,pwfkt,pwokfkrg,copcogpgwfksr,pgsfkskfg,powcgre,perkscwgtf,pcgworkfkfs,popocgkr,pocwkf,powcgkfkfr,wpgfksk,pocwcpoere,pwkf,pocfkswgr,powcfkfk,pwgfksfk,gpwfks,pocsfkw,ocpwgfkf,pwgterkfsoc,pocgwrkfs,pocgkfskfr,ptwgfks,pocrfkfk,pockr,pockfskfswgre,gwpfrkst,pfkfksg,pwogsfkg,pwkf,gwpocoskfsfk,wtpcockfkf,wpgfkfkre,pwocfksfksr,pwgerks,poctfkfkrwg,pwfksocr,
error,0.723,0.8059999999999999,0.862,0.8059999999999999,0.723,0.8240000000000001,0.8240000000000001,0.862,0.723,0.723,0.878,0.878,0.785,0.878,0.892,0.785,0.785,0.851,0.6659999999999999,0.785,0.862,0.8059999999999999,0.7559999999999999,0.8240000000000001,0.838,0.785,0.723,0.8240000000000001,0.7559999999999999,0.8240000000000001,0.605,0.8059999999999999,0.785,0.785,0.723,0.7559999999999999,0.785,0.838,0.8059999999999999,0.8240000000000001,0.7559999999999999,0.785,0.6659999999999999,0.862,0.785,0.7559999999999999,0.785,0.605,0.851,0.8240000000000001,0.8059999999999999,0.838,0.7559999999999999,0.838,0.785,
ID,a1,a5,a11,a13,a19,a26,a31,a37,a40,a43,a51,a55,a59,a60,a61,a69,a73,a76,a85,a87,a89,a93,a100,a102,a106,a108,a114,a120,a128,a131,a137,a149,a152,a153,a156,a164,a172,a174,a177,a180,a198,a201,a205,a209,a215,a218,a220,a222,a223,a226,a229,a233,a235,a239,a240,
