ID,sequence,coordinates,start_coordinates,strong_k,mid_k,food_k,containment,error
T1,tnpsc,"c: (1,4,4);n: (1,1,2);p: (1,4,4);s: (1,2,2);t: (1,1,2);start: (2,1.5,2);table: (4,3,2)","[2,1.5,2],[4,3,2],[4,3,2],[4,3,2],[4,3,2]",t,"p,n",0,"p,c,s",0.666
T14,tnpcs,"c: (1,4,4);n: (1,1,2);p: (1,4,4);s: (1,2,2);t: (1,1,2);start: (2,2,2);table: (4,3,2)","[2,1.5,2],[4,1,2],[4,1,2],[4,1,2],[4,1,2]",t,"p,n",0,"p,c,s",0.666
T16,tnpsc,"c: (1,4,4);n: (1,1,2);p: (1,4,4);s: (1,2,2);t: (1,1,2);start: (2,2,2);table: (4,3,2)","[2,1.5,2],[4,1,2],[4,1,2],[4,1,2],[4,1,2]",t,"p,n",0,"p,c,s",0.666
T18,tnspc,"c: (1,4,4);n: (1,1,2);p: (1,4,4);s: (1,2,2);t: (1,1,2);start: (2,2,2);table: (4,3,2)","[2,1.5,2],[4,1,2],[4,1,2],[4,1,2],[4,1,2]",t,"p,n",0,"p,c,s",0.666
E01_01,pms,"p: (4,1,3);m: (4,3,2);s: (4,3,2);start: (3,3,1);table: (2,2,2)","[3,3,1],[2,2,2],[3,0,2]",m,p,0,"m,s",0.44
E01_03,rhcse,"r: (0,5,2);h: (4,4,1);c: (2,0,0);s: (4,3,2);e: (4,1,1);start: (4,5,2);table: (2,2,2)","[4,5,2],[2,2,2],[2,2,2],[0,5,2],[2,2,2]",h,c,0,"r,c,s,e",0.666
E01_05,pbhs,"p: (4,1,2);b: (4,1,2);h: (4,3,1);s: (4,3,2);start: (2,0,0);table: (2,2,2)","[2,0,0],[3,4,2],[3,3,1],[2,2,2]",h,p,0,"b,s",0.605
E01_09,hscp,"p: (4,1,2);c: (0,5,2);h: (4,3,1);s: (4,3,2);start: (2,0,0);table: (2,2,2)","[0,5,2],[2,1,2],[2,1,2],[3,2,0]",h,0,p,"s,c",0.605
E10_01,pbs,"p: (2,3,2);b: (2,2,2);s: (1,3,2);start: (2,3,2);table: (1,1,2)","[2,3,2],[2,2,2],[1,3,2]",0,p,0,s,0.44
E12_01,pgs,"p: (2,3,2);g: (2,2,2);s: (2,3,2);start: (0,3,0);table: (2,0,2)","[0,3,0],[2,3,2],[2,2,2]",0,p,0,"g,s",0.44
E12_06,pnsgb,"p: (2,3,2);n: (2,2,3);s: (2,3,2);g: (2,3,3);b: (0,3,0);start: (0,2,0);table: (2,0,2)","[0,2,0],[2,0,2],[2,0,2],[2,0,2],[0,2,2]",0,"p,n",0,"p,n,s,g,b",0.666
E21_01,tnsgmp,"t: (0,2,2);n: (0,1,2);s: (0,1,2);g: (0,2,2);m: (0,2,2);p: (0,1,2);start: (0,2,2);table: (2,4,2)","[0,2,2],[0,4,1],[0,1,2],[0,2,2],[1,4,2],[0,2,2]",0,"t,n",p,0,0.723
E21_03,pnys,"p: (0,2,2);n: (0,1,2);s: (0,1,2);y: (0,3,1);start: (0,2,2);table: (2,4,2)","[0,2,2],[0,3,2],[0,1,2],[0,4,1]",0,"p,n",0,y,0.605
E21_04,nfpymbs,"n: (0,1,2);f: (0,1,2);p: (0,2,2);y: (0,4,0);m: (0,2,2);b: (0,2,2);s: (0,1,2);start: (0,4,0);table: (2,4,2)","[0,4,0],[0,0,2],[2,4,2],[2,4,2],[0,3,2],[2,4,2],[2,4,2]",0,n,0,0,0.756
E22_12,mcbatp,"m: (0,0,2);c: (0,0,2);b: (0,0,2);a: (0,0,2);t: (0,0,2);p: (0,0,2);start: (0,0,3);table: (1,1,2)","[0,2,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[0,2,2]",0,p,b,0,0.723
E22_16,pcsbaoweg,"p: (0,2,3);c: (0,0,3);s: (0,0,2);b: (0,0,2);a: (0,0,2);o: (0,0,2);w: (1,0,0);e: (1,0,0);g: (0,2,3);start: (0,3,2);table: (1,1,2)","[0,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2]",0,p,0,"p,c,s,w,e,g",0.806
E24_02,awgps,"a: (0,3,2);w: (0,4,0);g: (0,2,3);p: (0,3,2);s: (0,2,2);start: (1,2,2);table: (1,1,2)","[1,2,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2]",0,0,p,"w,g,s",0.666
E24_04,pc,"p: (0,3,2);c: (0,3,2);start: (1,3,2);table: (1,1,2)","[1,3.1,2],[1,0,2]",0,p,0,0,0.25
E24_05,gswap,"g: (0,2,3);s: (0,2,3);w: (0,4,0);a: (0,3,2);p: (0,3,2);start: (0,2,2);table: (1,1,2)","[1,1,2],[1,1,2],[1,1,2],[1,1,2],[1,2,2]",0,0,p,"g,s,w",0.666
E26_11,psgct,"p: (0,1,3);s: (1,3,2);g: (0,1,2.5);c: (0,0,1);t: (1,3,2);start: (0,1,0);table: (1,2,2)","[0,1,2],[1,1,2],[1,1,2],[1,1,2],[1,1,2]",0,p,0,"p,s,g,c,t",0.666
h0,ocsfgkbp,"o: (6,8,2);c: (4,8,2);s: (3,8,2);f: (5,8,2);g: (2,8,2);k: (7,8,2);b: (8,8,2);p: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h1,posfkcgb,"p: (6,8,2);o: (5,8,2);s: (3,8,2);f: (4,8,2);k: (7,8,2);c: (2,8,2);g: (9,8,2);b: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h2,pogbfkcs,"p: (2,8,2);o: (5,8,2);g: (3,8,2);b: (4,8,2);f: (6,8,2);k: (7,8,2);c: (8,8,2);s: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h3,gpocksfb,"g: (4,8,2);p: (8,8,2);o: (7,8,2);c: (6,8,2);k: (5,8,2);s: (3,8,2);f: (2,8,2);b: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h4,pofkscgb,"p: (5,8,2);o: (8,8,2);f: (7,8,2);k: (4,8,2);s: (2,8,2);c: (6,8,2);g: (9,8,2);b: (3,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h5,posgkbfc,"p: (4,8,2);o: (3,8,2);s: (2,8,2);g: (5,8,2);k: (6,8,2);b: (7,8,2);f: (9,8,2);c: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h6,pocskfgb,"p: (3,8,2);o: (6,8,2);c: (4,8,2);s: (2,8,2);k: (5,8,2);f: (7,8,2);g: (9,8,2);b: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h7,psfkbgco,"p: (6,8,2);s: (7,8,2);f: (8,8,2);k: (3,8,2);b: (9,8,2);g: (5,8,2);c: (4,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h8,pfkscbgo,"p: (8,8,2);f: (4,8,2);k: (6,8,2);s: (7,8,2);c: (5,8,2);b: (2,8,2);g: (3,8,2);o: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h9,pfskbgco,"p: (9,8,2);f: (8,8,2);s: (6,8,2);k: (4,8,2);b: (7,8,2);g: (5,8,2);c: (2,8,2);o: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h10,pskfcbgo,"p: (8,8,2);s: (9,8,2);k: (7,8,2);f: (5,8,2);c: (6,8,2);b: (4,8,2);g: (3,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h11,pfkscbgo,"p: (3,8,2);f: (7,8,2);k: (4,8,2);s: (6,8,2);c: (2,8,2);b: (8,8,2);g: (9,8,2);o: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h12,psfkgbco,"p: (5,8,2);s: (8,8,2);f: (3,8,2);k: (6,8,2);g: (9,8,2);b: (4,8,2);c: (7,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h13,pfkoscgb,"p: (3,8,2);f: (2,8,2);k: (5,8,2);o: (4,8,2);s: (7,8,2);c: (8,8,2);g: (6,8,2);b: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h14,pcgbfkos,"p: (6,8,2);c: (9,8,2);g: (8,8,2);b: (2,8,2);f: (7,8,2);k: (3,8,2);o: (4,8,2);s: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h15,gpbokfsc,"g: (4,8,2);p: (8,8,2);b: (6,8,2);o: (9,8,2);k: (7,8,2);f: (5,8,2);s: (3,8,2);c: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h16,pbokgcfs,"p: (7,8,2);b: (5,8,2);o: (9,8,2);k: (8,8,2);g: (4,8,2);c: (2,8,2);f: (6,8,2);s: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h17,gcpbokfs,"g: (4,8,2);c: (9,8,2);p: (6,8,2);b: (2,8,2);o: (3,8,2);k: (8,8,2);f: (7,8,2);s: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h18,pbsokfgc,"p: (7,8,2);b: (3,8,2);s: (8,8,2);o: (9,8,2);k: (6,8,2);f: (4,8,2);g: (5,8,2);c: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h19,pbocgksf,"p: (5,8,2);b: (7,8,2);o: (8,8,2);c: (9,8,2);g: (4,8,2);k: (6,8,2);s: (3,8,2);f: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h20,sfkpcgbo,"s: (9,8,2);f: (7,8,2);k: (5,8,2);p: (4,8,2);c: (8,8,2);g: (6,8,2);b: (2,8,2);o: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h21,spgokfcb,"s: (5,8,2);p: (4,8,2);g: (2,8,2);o: (3,8,2);k: (6,8,2);f: (9,8,2);c: (8,8,2);b: (7,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h22,spbkgfco,"s: (5,8,2);p: (4,8,2);b: (9,8,2);k: (3,8,2);g: (6,8,2);f: (7,8,2);c: (2,8,2);o: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h23,cgokpbsf,"c: (2,8,2);g: (4,8,2);o: (3,8,2);k: (8,8,2);p: (6,8,2);b: (9,8,2);s: (5,8,2);f: (7,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h24,fkspcobg,"f: (9,8,2);k: (5,8,2);s: (2,8,2);p: (4,8,2);c: (3,8,2);o: (6,8,2);b: (7,8,2);g: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h25,pkfsogcb,"p: (6,8,2);k: (4,8,2);f: (8,8,2);s: (7,8,2);o: (9,8,2);g: (5,8,2);c: (3,8,2);b: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h26,cpkfgsob,"c: (2,8,2);p: (5,8,2);k: (4,8,2);f: (7,8,2);g: (6,8,2);s: (8,8,2);o: (9,8,2);b: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h27,cogsfbpk,"c: (2,8,2);o: (3,8,2);g: (4,8,2);s: (5,8,2);f: (6,8,2);b: (7,8,2);p: (8,8,2);k: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h28,cgpsbkfo,"c: (9,8,2);g: (8,8,2);p: (7,8,2);s: (6,8,2);b: (5,8,2);k: (4,8,2);f: (3,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h29,pfksgcbo,"p: (3,8,2);f: (7,8,2);k: (8,8,2);s: (4,8,2);g: (5,8,2);c: (9,8,2);b: (6,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h30,pcskfogb,"p: (5,8,2);c: (8,8,2);s: (4,8,2);k: (6,8,2);f: (7,8,2);o: (2,8,2);g: (9,8,2);b: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h31,sokpfcbg,"s: (9,8,2);o: (8,8,2);k: (7,8,2);p: (6,8,2);f: (5,8,2);c: (4,8,2);b: (3,8,2);g: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h32,fpkgosbc,"f: (9,8,2);p: (8,8,2);k: (7,8,2);g: (6,8,2);o: (5,8,2);s: (4,8,2);b: (3,8,2);c: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h33,pbofgsck,"p: (9,8,2);b: (8,8,2);o: (7,8,2);f: (6,8,2);g: (5,8,2);s: (4,8,2);c: (3,8,2);k: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h34,cpgfksbo,"c: (9,8,2);p: (8,8,2);g: (7,8,2);f: (6,8,2);k: (5,8,2);s: (4,8,2);b: (3,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h35,gfcspkob,"g: (9,8,2);f: (8,8,2);c: (7,8,2);s: (6,8,2);p: (5,8,2);k: (4,8,2);o: (3,8,2);b: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h36,pkfsobgc,"p: (5,8,2);k: (7,8,2);f: (3,8,2);s: (6,8,2);o: (2,8,2);b: (4,8,2);g: (8,8,2);c: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h37,pkfsogbc,"p: (2,8,2);k: (3,8,2);f: (5,8,2);s: (6,8,2);o: (4,8,2);g: (7,8,2);b: (9,8,2);c: (8,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h38,pofkscgb,"p: (5,8,2);o: (2,8,2);f: (7,8,2);k: (3,8,2);s: (4,8,2);c: (6,8,2);g: (8,8,2);b: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h39,opksfcgb,"o: (2,8,2);p: (9,8,2);k: (3,8,2);s: (4,8,2);f: (8,8,2);c: (5,8,2);g: (7,8,2);b: (6,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h40,pbgokfsc,"p: (5,8,2);b: (8,8,2);g: (2,8,2);o: (3,8,2);k: (4,8,2);f: (7,8,2);s: (6,8,2);c: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h41,pcgbfkso,"p: (3,8,2);c: (4,8,2);g: (2,8,2);b: (6,8,2);f: (7,8,2);k: (9,8,2);s: (5,8,2);o: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h42,pcsofkgb,"p: (4,8,2);c: (2,8,2);s: (3,8,2);o: (5,8,2);f: (6,8,2);k: (7,8,2);g: (8,8,2);b: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h43,poskfgcb,"p: (2,8,2);o: (4,8,2);s: (3,8,2);k: (5,8,2);f: (8,8,2);g: (6,8,2);c: (7,8,2);b: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h44,pscgfobk,"p: (9,8,2);s: (8,8,2);c: (7,8,2);g: (6,8,2);f: (5,8,2);o: (4,8,2);b: (3,8,2);k: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h45,pfkcogsb,"p: (5,8,2);f: (6,8,2);k: (4,8,2);c: (3,8,2);o: (2,8,2);g: (7,8,2);s: (8,8,2);b: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h46,pkfsgcob,"p: (8,8,2);k: (4,8,2);f: (5,8,2);s: (7,8,2);g: (6,8,2);c: (3,8,2);o: (2,8,2);b: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h47,pcfksbgo,"p: (9,8,2);c: (6,8,2);f: (7,8,2);k: (3,8,2);s: (5,8,2);b: (4,8,2);g: (8,8,2);o: (2,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h48,pocfskgb,"p: (7,8,2);o: (6,8,2);c: (3,8,2);f: (5,8,2);s: (4,8,2);k: (8,8,2);g: (9,8,2);b: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h49,pofkcsgb,"p: (7,8,2);o: (6,8,2);f: (4,8,2);k: (5,8,2);c: (8,8,2);s: (9,8,2);g: (3,8,2);b: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h50,pcsfkogb,"p: (6,8,2);c: (5,8,2);s: (7,8,2);f: (4,8,2);k: (2,8,2);o: (3,8,2);g: (8,8,2);b: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h51,pkfsbogc,"p: (4,8,2);k: (5,8,2);f: (3,8,2);s: (7,8,2);b: (6,8,2);o: (2,8,2);g: (8,8,2);c: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h52,pkfsgcob,"p: (5,8,2);k: (2,8,2);f: (8,8,2);s: (6,8,2);g: (7,8,2);c: (9,8,2);o: (3,8,2);b: (4,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h53,pkfsgcob,"p: (4,8,2);k: (3,8,2);f: (6,8,2);s: (5,8,2);g: (8,8,2);c: (7,8,2);o: (2,8,2);b: (9,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h54,pkfsgcbo,"p: (3,8,2);k: (4,8,2);f: (6,8,2);s: (5,8,2);g: (7,8,2);c: (9,8,2);b: (2,8,2);o: (8,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h55,pkfoscbg,"p: (2,8,2);k: (8,8,2);f: (6,8,2);o: (9,8,2);s: (4,8,2);c: (3,8,2);b: (5,8,2);g: (7,8,2)","[8.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h56,pkosfgcb,"p: (8,8,2);k: (7,8,2);o: (9,8,2);s: (3,8,2);f: (4,8,2);g: (2,8,2);c: (5,8,2);b: (6,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h57,pkfoscgb,"p: (3,8,2);k: (2,8,2);f: (7,8,2);o: (8,8,2);s: (5,8,2);c: (9,8,2);g: (4,8,2);b: (6,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h58,pkfsogbc,"p: (2,8,2);k: (4,8,2);f: (7,8,2);s: (5,8,2);o: (6,8,2);g: (8,8,2);b: (3,8,2);c: (9,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h59,pkfsbgoc,"p: (4,8,2);k: (6,8,2);f: (5,8,2);s: (7,8,2);b: (8,8,2);g: (3,8,2);o: (9,8,2);c: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h60,pkfsgcbo,"p: (6,8,2);k: (7,8,2);f: (4,8,2);s: (3,8,2);g: (9,8,2);c: (5,8,2);b: (8,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h61,pkfsgcob,"p: (9,8,2);k: (8,8,2);f: (4,8,2);s: (7,8,2);g: (6,8,2);c: (3,8,2);o: (5,8,2);b: (2,8,2)","[2.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h62,pkfsgcbo,"p: (2,8,2);k: (6,8,2);f: (8,8,2);s: (4,8,2);g: (7,8,2);c: (3,8,2);b: (9,8,2);o: (5,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h63,pkfsbcgo,"p: (3,8,2);k: (8,8,2);f: (6,8,2);s: (4,8,2);b: (5,8,2);c: (7,8,2);g: (9,8,2);o: (2,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h64,pkfsocgb,"p: (5,8,2);k: (4,8,2);f: (2,8,2);s: (7,8,2);o: (3,8,2);c: (8,8,2);g: (9,8,2);b: (6,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
h65,pfskocgb,"p: (9,8,2);f: (6,8,2);s: (2,8,2);k: (8,8,2);o: (5,8,2);c: (4,8,2);g: (7,8,2);b: (3,8,2)","[5.5,6.5,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2],[5.5,4,2]",p,0,0,0,0.785
